Step 258300/600000, Total Loss: 0.5778, Mel Loss: 0.2597, Mel PostNet Loss: 0.2579, Pitch Loss: 0.0253, Energy Loss: 0.0193, Duration Loss: 0.0156
Step 258400/600000, Total Loss: 0.5031, Mel Loss: 0.2288, Mel PostNet Loss: 0.2272, Pitch Loss: 0.0222, Energy Loss: 0.0145, Duration Loss: 0.0104
Step 258500/600000, Total Loss: 0.4919, Mel Loss: 0.2258, Mel PostNet Loss: 0.2241, Pitch Loss: 0.0174, Energy Loss: 0.0154, Duration Loss: 0.0092
Step 258600/600000, Total Loss: 0.5722, Mel Loss: 0.2576, Mel PostNet Loss: 0.2558, Pitch Loss: 0.0253, Energy Loss: 0.0189, Duration Loss: 0.0147
Step 258700/600000, Total Loss: 0.5657, Mel Loss: 0.2548, Mel PostNet Loss: 0.2531, Pitch Loss: 0.0243, Energy Loss: 0.0190, Duration Loss: 0.0143
Step 258800/600000, Total Loss: 0.5756, Mel Loss: 0.2597, Mel PostNet Loss: 0.2579, Pitch Loss: 0.0241, Energy Loss: 0.0192, Duration Loss: 0.0148
Step 258900/600000, Total Loss: 0.4913, Mel Loss: 0.2267, Mel PostNet Loss: 0.2253, Pitch Loss: 0.0148, Energy Loss: 0.0155, Duration Loss: 0.0089
Step 259000/600000, Total Loss: 0.4972, Mel Loss: 0.2283, Mel PostNet Loss: 0.2266, Pitch Loss: 0.0162, Energy Loss: 0.0156, Duration Loss: 0.0105
Step 259100/600000, Total Loss: 0.4896, Mel Loss: 0.2256, Mel PostNet Loss: 0.2240, Pitch Loss: 0.0150, Energy Loss: 0.0155, Duration Loss: 0.0094
Step 259200/600000, Total Loss: 0.5551, Mel Loss: 0.2504, Mel PostNet Loss: 0.2487, Pitch Loss: 0.0225, Energy Loss: 0.0197, Duration Loss: 0.0139
Step 259300/600000, Total Loss: 0.5634, Mel Loss: 0.2540, Mel PostNet Loss: 0.2523, Pitch Loss: 0.0247, Energy Loss: 0.0181, Duration Loss: 0.0143
Step 259400/600000, Total Loss: 0.4863, Mel Loss: 0.2234, Mel PostNet Loss: 0.2218, Pitch Loss: 0.0166, Energy Loss: 0.0150, Duration Loss: 0.0095
Step 259500/600000, Total Loss: 0.4938, Mel Loss: 0.2254, Mel PostNet Loss: 0.2238, Pitch Loss: 0.0177, Energy Loss: 0.0159, Duration Loss: 0.0111
Step 259600/600000, Total Loss: 0.4997, Mel Loss: 0.2304, Mel PostNet Loss: 0.2288, Pitch Loss: 0.0160, Energy Loss: 0.0150, Duration Loss: 0.0095
Step 259700/600000, Total Loss: 0.5518, Mel Loss: 0.2498, Mel PostNet Loss: 0.2481, Pitch Loss: 0.0222, Energy Loss: 0.0176, Duration Loss: 0.0140
Step 259800/600000, Total Loss: 0.5608, Mel Loss: 0.2531, Mel PostNet Loss: 0.2513, Pitch Loss: 0.0236, Energy Loss: 0.0186, Duration Loss: 0.0141
Step 259900/600000, Total Loss: 0.5670, Mel Loss: 0.2561, Mel PostNet Loss: 0.2542, Pitch Loss: 0.0234, Energy Loss: 0.0190, Duration Loss: 0.0143
Step 260000/600000, Total Loss: 0.4906, Mel Loss: 0.2260, Mel PostNet Loss: 0.2243, Pitch Loss: 0.0157, Energy Loss: 0.0143, Duration Loss: 0.0103
Step 260100/600000, Total Loss: 0.4940, Mel Loss: 0.2276, Mel PostNet Loss: 0.2261, Pitch Loss: 0.0171, Energy Loss: 0.0136, Duration Loss: 0.0097
Step 260200/600000, Total Loss: 0.5624, Mel Loss: 0.2531, Mel PostNet Loss: 0.2513, Pitch Loss: 0.0251, Energy Loss: 0.0182, Duration Loss: 0.0147
Step 260300/600000, Total Loss: 0.5613, Mel Loss: 0.2541, Mel PostNet Loss: 0.2523, Pitch Loss: 0.0224, Energy Loss: 0.0184, Duration Loss: 0.0141
Step 260400/600000, Total Loss: 0.5731, Mel Loss: 0.2586, Mel PostNet Loss: 0.2567, Pitch Loss: 0.0231, Energy Loss: 0.0196, Duration Loss: 0.0152
Step 260500/600000, Total Loss: 0.4953, Mel Loss: 0.2287, Mel PostNet Loss: 0.2271, Pitch Loss: 0.0151, Energy Loss: 0.0150, Duration Loss: 0.0095
Step 260600/600000, Total Loss: 0.4815, Mel Loss: 0.2215, Mel PostNet Loss: 0.2199, Pitch Loss: 0.0163, Energy Loss: 0.0138, Duration Loss: 0.0101
Step 260700/600000, Total Loss: 0.5511, Mel Loss: 0.2487, Mel PostNet Loss: 0.2469, Pitch Loss: 0.0223, Energy Loss: 0.0189, Duration Loss: 0.0144
Step 260800/600000, Total Loss: 0.5569, Mel Loss: 0.2519, Mel PostNet Loss: 0.2502, Pitch Loss: 0.0218, Energy Loss: 0.0185, Duration Loss: 0.0144
Step 260900/600000, Total Loss: 0.5713, Mel Loss: 0.2569, Mel PostNet Loss: 0.2550, Pitch Loss: 0.0250, Energy Loss: 0.0198, Duration Loss: 0.0147
Step 261000/600000, Total Loss: 0.4936, Mel Loss: 0.2271, Mel PostNet Loss: 0.2256, Pitch Loss: 0.0171, Energy Loss: 0.0141, Duration Loss: 0.0097
Step 261100/600000, Total Loss: 0.4957, Mel Loss: 0.2271, Mel PostNet Loss: 0.2255, Pitch Loss: 0.0160, Energy Loss: 0.0167, Duration Loss: 0.0104
Step 261200/600000, Total Loss: 0.4938, Mel Loss: 0.2262, Mel PostNet Loss: 0.2246, Pitch Loss: 0.0170, Energy Loss: 0.0163, Duration Loss: 0.0098
Step 261300/600000, Total Loss: 0.5681, Mel Loss: 0.2557, Mel PostNet Loss: 0.2539, Pitch Loss: 0.0249, Energy Loss: 0.0192, Duration Loss: 0.0144
Step 261400/600000, Total Loss: 0.5559, Mel Loss: 0.2521, Mel PostNet Loss: 0.2502, Pitch Loss: 0.0213, Energy Loss: 0.0188, Duration Loss: 0.0135
Step 261500/600000, Total Loss: 0.4972, Mel Loss: 0.2279, Mel PostNet Loss: 0.2263, Pitch Loss: 0.0178, Energy Loss: 0.0153, Duration Loss: 0.0099
Step 261600/600000, Total Loss: 0.4983, Mel Loss: 0.2285, Mel PostNet Loss: 0.2269, Pitch Loss: 0.0163, Energy Loss: 0.0169, Duration Loss: 0.0097
Step 261700/600000, Total Loss: 0.5163, Mel Loss: 0.2249, Mel PostNet Loss: 0.2233, Pitch Loss: 0.0416, Energy Loss: 0.0156, Duration Loss: 0.0109
Step 261800/600000, Total Loss: 0.5588, Mel Loss: 0.2514, Mel PostNet Loss: 0.2496, Pitch Loss: 0.0228, Energy Loss: 0.0205, Duration Loss: 0.0146
Step 261900/600000, Total Loss: 0.5573, Mel Loss: 0.2509, Mel PostNet Loss: 0.2493, Pitch Loss: 0.0230, Energy Loss: 0.0202, Duration Loss: 0.0138
Step 262000/600000, Total Loss: 0.5344, Mel Loss: 0.2433, Mel PostNet Loss: 0.2416, Pitch Loss: 0.0189, Energy Loss: 0.0181, Duration Loss: 0.0125
Step 262100/600000, Total Loss: 0.4905, Mel Loss: 0.2249, Mel PostNet Loss: 0.2233, Pitch Loss: 0.0170, Energy Loss: 0.0154, Duration Loss: 0.0099
Step 262200/600000, Total Loss: 0.4920, Mel Loss: 0.2258, Mel PostNet Loss: 0.2241, Pitch Loss: 0.0167, Energy Loss: 0.0161, Duration Loss: 0.0092
Step 262300/600000, Total Loss: 0.5669, Mel Loss: 0.2560, Mel PostNet Loss: 0.2542, Pitch Loss: 0.0247, Energy Loss: 0.0177, Duration Loss: 0.0143
Step 262400/600000, Total Loss: 0.5687, Mel Loss: 0.2572, Mel PostNet Loss: 0.2555, Pitch Loss: 0.0238, Energy Loss: 0.0185, Duration Loss: 0.0138
Step 262500/600000, Total Loss: 0.5687, Mel Loss: 0.2572, Mel PostNet Loss: 0.2554, Pitch Loss: 0.0234, Energy Loss: 0.0186, Duration Loss: 0.0142
Step 262600/600000, Total Loss: 0.4906, Mel Loss: 0.2262, Mel PostNet Loss: 0.2247, Pitch Loss: 0.0157, Energy Loss: 0.0141, Duration Loss: 0.0100
Step 262700/600000, Total Loss: 0.5165, Mel Loss: 0.2286, Mel PostNet Loss: 0.2271, Pitch Loss: 0.0322, Energy Loss: 0.0167, Duration Loss: 0.0119
Step 262800/600000, Total Loss: 0.5604, Mel Loss: 0.2529, Mel PostNet Loss: 0.2511, Pitch Loss: 0.0238, Energy Loss: 0.0188, Duration Loss: 0.0139
Step 262900/600000, Total Loss: 0.5696, Mel Loss: 0.2571, Mel PostNet Loss: 0.2553, Pitch Loss: 0.0227, Energy Loss: 0.0199, Duration Loss: 0.0147
Step 263000/600000, Total Loss: 0.5617, Mel Loss: 0.2536, Mel PostNet Loss: 0.2518, Pitch Loss: 0.0240, Energy Loss: 0.0186, Duration Loss: 0.0138
Step 263100/600000, Total Loss: 0.4929, Mel Loss: 0.2260, Mel PostNet Loss: 0.2243, Pitch Loss: 0.0173, Energy Loss: 0.0153, Duration Loss: 0.0100
Step 263200/600000, Total Loss: 0.4996, Mel Loss: 0.2266, Mel PostNet Loss: 0.2250, Pitch Loss: 0.0220, Energy Loss: 0.0166, Duration Loss: 0.0094
Step 263300/600000, Total Loss: 0.4996, Mel Loss: 0.2292, Mel PostNet Loss: 0.2276, Pitch Loss: 0.0172, Energy Loss: 0.0155, Duration Loss: 0.0101
Step 263400/600000, Total Loss: 0.5597, Mel Loss: 0.2529, Mel PostNet Loss: 0.2512, Pitch Loss: 0.0233, Energy Loss: 0.0187, Duration Loss: 0.0136
Step 263500/600000, Total Loss: 0.5659, Mel Loss: 0.2557, Mel PostNet Loss: 0.2540, Pitch Loss: 0.0237, Energy Loss: 0.0185, Duration Loss: 0.0140
Step 263600/600000, Total Loss: 0.4962, Mel Loss: 0.2279, Mel PostNet Loss: 0.2263, Pitch Loss: 0.0170, Energy Loss: 0.0152, Duration Loss: 0.0098
Step 263700/600000, Total Loss: 0.4909, Mel Loss: 0.2257, Mel PostNet Loss: 0.2241, Pitch Loss: 0.0163, Energy Loss: 0.0153, Duration Loss: 0.0095
Step 263800/600000, Total Loss: 0.4938, Mel Loss: 0.2262, Mel PostNet Loss: 0.2247, Pitch Loss: 0.0162, Energy Loss: 0.0169, Duration Loss: 0.0097
Step 263900/600000, Total Loss: 0.5628, Mel Loss: 0.2526, Mel PostNet Loss: 0.2508, Pitch Loss: 0.0255, Energy Loss: 0.0190, Duration Loss: 0.0149
Step 264000/600000, Total Loss: 0.5702, Mel Loss: 0.2586, Mel PostNet Loss: 0.2568, Pitch Loss: 0.0239, Energy Loss: 0.0169, Duration Loss: 0.0140
Step 264100/600000, Total Loss: 0.4856, Mel Loss: 0.2227, Mel PostNet Loss: 0.2211, Pitch Loss: 0.0165, Energy Loss: 0.0156, Duration Loss: 0.0097
Step 264200/600000, Total Loss: 0.4939, Mel Loss: 0.2265, Mel PostNet Loss: 0.2249, Pitch Loss: 0.0155, Energy Loss: 0.0169, Duration Loss: 0.0101
Step 264300/600000, Total Loss: 0.5118, Mel Loss: 0.2347, Mel PostNet Loss: 0.2331, Pitch Loss: 0.0172, Energy Loss: 0.0167, Duration Loss: 0.0101
Step 264400/600000, Total Loss: 0.5538, Mel Loss: 0.2499, Mel PostNet Loss: 0.2481, Pitch Loss: 0.0228, Energy Loss: 0.0192, Duration Loss: 0.0137
Step 264500/600000, Total Loss: 0.5691, Mel Loss: 0.2562, Mel PostNet Loss: 0.2545, Pitch Loss: 0.0247, Energy Loss: 0.0198, Duration Loss: 0.0140
Step 264600/600000, Total Loss: 0.5574, Mel Loss: 0.2517, Mel PostNet Loss: 0.2500, Pitch Loss: 0.0236, Energy Loss: 0.0181, Duration Loss: 0.0140
Step 264700/600000, Total Loss: 0.5064, Mel Loss: 0.2328, Mel PostNet Loss: 0.2313, Pitch Loss: 0.0175, Energy Loss: 0.0155, Duration Loss: 0.0093
Step 264800/600000, Total Loss: 0.4948, Mel Loss: 0.2270, Mel PostNet Loss: 0.2254, Pitch Loss: 0.0165, Energy Loss: 0.0163, Duration Loss: 0.0095
Step 264900/600000, Total Loss: 0.5716, Mel Loss: 0.2569, Mel PostNet Loss: 0.2551, Pitch Loss: 0.0256, Energy Loss: 0.0203, Duration Loss: 0.0138
Step 265000/600000, Total Loss: 0.5597, Mel Loss: 0.2521, Mel PostNet Loss: 0.2503, Pitch Loss: 0.0253, Energy Loss: 0.0187, Duration Loss: 0.0133
Step 265100/600000, Total Loss: 0.5650, Mel Loss: 0.2551, Mel PostNet Loss: 0.2533, Pitch Loss: 0.0234, Energy Loss: 0.0194, Duration Loss: 0.0138
Step 265200/600000, Total Loss: 0.5106, Mel Loss: 0.2274, Mel PostNet Loss: 0.2257, Pitch Loss: 0.0311, Energy Loss: 0.0160, Duration Loss: 0.0105
Step 265300/600000, Total Loss: 0.5022, Mel Loss: 0.2298, Mel PostNet Loss: 0.2281, Pitch Loss: 0.0175, Energy Loss: 0.0169, Duration Loss: 0.0100
Step 265400/600000, Total Loss: 0.4940, Mel Loss: 0.2266, Mel PostNet Loss: 0.2251, Pitch Loss: 0.0168, Energy Loss: 0.0157, Duration Loss: 0.0098
Step 265500/600000, Total Loss: 0.5541, Mel Loss: 0.2504, Mel PostNet Loss: 0.2486, Pitch Loss: 0.0224, Energy Loss: 0.0182, Duration Loss: 0.0145
Step 265600/600000, Total Loss: 0.5637, Mel Loss: 0.2537, Mel PostNet Loss: 0.2520, Pitch Loss: 0.0248, Energy Loss: 0.0198, Duration Loss: 0.0135
Step 265700/600000, Total Loss: 0.4858, Mel Loss: 0.2236, Mel PostNet Loss: 0.2219, Pitch Loss: 0.0155, Energy Loss: 0.0155, Duration Loss: 0.0093
Step 265800/600000, Total Loss: 0.5031, Mel Loss: 0.2295, Mel PostNet Loss: 0.2279, Pitch Loss: 0.0184, Energy Loss: 0.0166, Duration Loss: 0.0108
Step 265900/600000, Total Loss: 0.4888, Mel Loss: 0.2248, Mel PostNet Loss: 0.2232, Pitch Loss: 0.0165, Energy Loss: 0.0146, Duration Loss: 0.0097
Step 266000/600000, Total Loss: 0.5676, Mel Loss: 0.2551, Mel PostNet Loss: 0.2533, Pitch Loss: 0.0252, Energy Loss: 0.0194, Duration Loss: 0.0147
Step 266100/600000, Total Loss: 0.5653, Mel Loss: 0.2543, Mel PostNet Loss: 0.2525, Pitch Loss: 0.0236, Energy Loss: 0.0205, Duration Loss: 0.0145
Step 266200/600000, Total Loss: 0.4815, Mel Loss: 0.2211, Mel PostNet Loss: 0.2195, Pitch Loss: 0.0148, Energy Loss: 0.0157, Duration Loss: 0.0104
Step 266300/600000, Total Loss: 0.4927, Mel Loss: 0.2259, Mel PostNet Loss: 0.2244, Pitch Loss: 0.0166, Energy Loss: 0.0156, Duration Loss: 0.0102
Step 266400/600000, Total Loss: 0.4887, Mel Loss: 0.2234, Mel PostNet Loss: 0.2218, Pitch Loss: 0.0170, Energy Loss: 0.0165, Duration Loss: 0.0100
Step 266500/600000, Total Loss: 0.5567, Mel Loss: 0.2515, Mel PostNet Loss: 0.2497, Pitch Loss: 0.0225, Energy Loss: 0.0188, Duration Loss: 0.0142
Step 266600/600000, Total Loss: 0.5506, Mel Loss: 0.2484, Mel PostNet Loss: 0.2467, Pitch Loss: 0.0233, Energy Loss: 0.0179, Duration Loss: 0.0143
Step 266700/600000, Total Loss: 0.5625, Mel Loss: 0.2530, Mel PostNet Loss: 0.2512, Pitch Loss: 0.0241, Energy Loss: 0.0194, Duration Loss: 0.0148
Step 266800/600000, Total Loss: 0.4873, Mel Loss: 0.2230, Mel PostNet Loss: 0.2215, Pitch Loss: 0.0165, Energy Loss: 0.0161, Duration Loss: 0.0102
Step 266900/600000, Total Loss: 0.4891, Mel Loss: 0.2248, Mel PostNet Loss: 0.2232, Pitch Loss: 0.0150, Energy Loss: 0.0160, Duration Loss: 0.0099
Step 267000/600000, Total Loss: 0.5593, Mel Loss: 0.2529, Mel PostNet Loss: 0.2511, Pitch Loss: 0.0220, Energy Loss: 0.0196, Duration Loss: 0.0137
Step 267100/600000, Total Loss: 0.5596, Mel Loss: 0.2522, Mel PostNet Loss: 0.2504, Pitch Loss: 0.0238, Energy Loss: 0.0186, Duration Loss: 0.0144
Step 267200/600000, Total Loss: 0.5694, Mel Loss: 0.2572, Mel PostNet Loss: 0.2553, Pitch Loss: 0.0235, Energy Loss: 0.0198, Duration Loss: 0.0136
Step 267300/600000, Total Loss: 0.4817, Mel Loss: 0.2215, Mel PostNet Loss: 0.2199, Pitch Loss: 0.0157, Energy Loss: 0.0143, Duration Loss: 0.0103
Step 267400/600000, Total Loss: 0.4932, Mel Loss: 0.2272, Mel PostNet Loss: 0.2256, Pitch Loss: 0.0162, Energy Loss: 0.0148, Duration Loss: 0.0094
Step 267500/600000, Total Loss: 0.5021, Mel Loss: 0.2294, Mel PostNet Loss: 0.2278, Pitch Loss: 0.0171, Energy Loss: 0.0171, Duration Loss: 0.0107
Step 267600/600000, Total Loss: 0.5581, Mel Loss: 0.2524, Mel PostNet Loss: 0.2506, Pitch Loss: 0.0230, Energy Loss: 0.0183, Duration Loss: 0.0138
Step 267700/600000, Total Loss: 0.5698, Mel Loss: 0.2580, Mel PostNet Loss: 0.2563, Pitch Loss: 0.0218, Energy Loss: 0.0193, Duration Loss: 0.0145
Step 267800/600000, Total Loss: 0.4922, Mel Loss: 0.2215, Mel PostNet Loss: 0.2199, Pitch Loss: 0.0254, Energy Loss: 0.0156, Duration Loss: 0.0098
Step 267900/600000, Total Loss: 0.4873, Mel Loss: 0.2236, Mel PostNet Loss: 0.2220, Pitch Loss: 0.0159, Energy Loss: 0.0156, Duration Loss: 0.0101
Step 268000/600000, Total Loss: 0.4913, Mel Loss: 0.2251, Mel PostNet Loss: 0.2236, Pitch Loss: 0.0156, Energy Loss: 0.0172, Duration Loss: 0.0099
Step 268100/600000, Total Loss: 0.5532, Mel Loss: 0.2492, Mel PostNet Loss: 0.2474, Pitch Loss: 0.0240, Energy Loss: 0.0185, Duration Loss: 0.0141
Step 268200/600000, Total Loss: 0.5566, Mel Loss: 0.2518, Mel PostNet Loss: 0.2501, Pitch Loss: 0.0221, Energy Loss: 0.0190, Duration Loss: 0.0137
Step 268300/600000, Total Loss: 0.4928, Mel Loss: 0.2266, Mel PostNet Loss: 0.2250, Pitch Loss: 0.0158, Energy Loss: 0.0154, Duration Loss: 0.0100
Step 268400/600000, Total Loss: 0.4920, Mel Loss: 0.2253, Mel PostNet Loss: 0.2237, Pitch Loss: 0.0175, Energy Loss: 0.0154, Duration Loss: 0.0101
Step 268500/600000, Total Loss: 0.4886, Mel Loss: 0.2244, Mel PostNet Loss: 0.2228, Pitch Loss: 0.0163, Energy Loss: 0.0148, Duration Loss: 0.0103
Step 268600/600000, Total Loss: 0.5554, Mel Loss: 0.2519, Mel PostNet Loss: 0.2502, Pitch Loss: 0.0221, Energy Loss: 0.0179, Duration Loss: 0.0132
Step 268700/600000, Total Loss: 0.5638, Mel Loss: 0.2539, Mel PostNet Loss: 0.2521, Pitch Loss: 0.0237, Energy Loss: 0.0194, Duration Loss: 0.0148
Step 268800/600000, Total Loss: 0.5528, Mel Loss: 0.2494, Mel PostNet Loss: 0.2477, Pitch Loss: 0.0235, Energy Loss: 0.0189, Duration Loss: 0.0133
Step 268900/600000, Total Loss: 0.4954, Mel Loss: 0.2270, Mel PostNet Loss: 0.2254, Pitch Loss: 0.0183, Energy Loss: 0.0150, Duration Loss: 0.0097
Step 269000/600000, Total Loss: 0.5033, Mel Loss: 0.2266, Mel PostNet Loss: 0.2250, Pitch Loss: 0.0254, Energy Loss: 0.0160, Duration Loss: 0.0105
Step 269100/600000, Total Loss: 0.5715, Mel Loss: 0.2583, Mel PostNet Loss: 0.2565, Pitch Loss: 0.0233, Energy Loss: 0.0190, Duration Loss: 0.0144
Step 269200/600000, Total Loss: 0.5632, Mel Loss: 0.2542, Mel PostNet Loss: 0.2525, Pitch Loss: 0.0225, Energy Loss: 0.0196, Duration Loss: 0.0145
Step 269300/600000, Total Loss: 0.5681, Mel Loss: 0.2559, Mel PostNet Loss: 0.2541, Pitch Loss: 0.0246, Energy Loss: 0.0191, Duration Loss: 0.0144
Step 269400/600000, Total Loss: 0.4915, Mel Loss: 0.2256, Mel PostNet Loss: 0.2240, Pitch Loss: 0.0163, Energy Loss: 0.0160, Duration Loss: 0.0096
Step 269500/600000, Total Loss: 0.4986, Mel Loss: 0.2285, Mel PostNet Loss: 0.2270, Pitch Loss: 0.0176, Energy Loss: 0.0154, Duration Loss: 0.0100
Step 269600/600000, Total Loss: 0.5624, Mel Loss: 0.2540, Mel PostNet Loss: 0.2521, Pitch Loss: 0.0233, Energy Loss: 0.0186, Duration Loss: 0.0144
Step 269700/600000, Total Loss: 0.5532, Mel Loss: 0.2497, Mel PostNet Loss: 0.2479, Pitch Loss: 0.0221, Energy Loss: 0.0195, Duration Loss: 0.0140
Step 269800/600000, Total Loss: 0.5702, Mel Loss: 0.2571, Mel PostNet Loss: 0.2553, Pitch Loss: 0.0239, Energy Loss: 0.0195, Duration Loss: 0.0144
Step 269900/600000, Total Loss: 0.4983, Mel Loss: 0.2241, Mel PostNet Loss: 0.2225, Pitch Loss: 0.0275, Energy Loss: 0.0150, Duration Loss: 0.0093
Step 270000/600000, Total Loss: 0.4875, Mel Loss: 0.2243, Mel PostNet Loss: 0.2228, Pitch Loss: 0.0157, Energy Loss: 0.0148, Duration Loss: 0.0099
Step 270100/600000, Total Loss: 0.4882, Mel Loss: 0.2244, Mel PostNet Loss: 0.2229, Pitch Loss: 0.0155, Energy Loss: 0.0152, Duration Loss: 0.0101
Step 270200/600000, Total Loss: 0.5503, Mel Loss: 0.2485, Mel PostNet Loss: 0.2467, Pitch Loss: 0.0228, Energy Loss: 0.0181, Duration Loss: 0.0142
Step 270300/600000, Total Loss: 0.5646, Mel Loss: 0.2538, Mel PostNet Loss: 0.2520, Pitch Loss: 0.0236, Energy Loss: 0.0202, Duration Loss: 0.0151
Step 270400/600000, Total Loss: 0.4783, Mel Loss: 0.2202, Mel PostNet Loss: 0.2187, Pitch Loss: 0.0149, Energy Loss: 0.0142, Duration Loss: 0.0103
Step 270500/600000, Total Loss: 0.4859, Mel Loss: 0.2228, Mel PostNet Loss: 0.2215, Pitch Loss: 0.0161, Energy Loss: 0.0157, Duration Loss: 0.0098
Step 270600/600000, Total Loss: 0.4908, Mel Loss: 0.2253, Mel PostNet Loss: 0.2236, Pitch Loss: 0.0161, Energy Loss: 0.0159, Duration Loss: 0.0099
Step 270700/600000, Total Loss: 0.5559, Mel Loss: 0.2513, Mel PostNet Loss: 0.2497, Pitch Loss: 0.0221, Energy Loss: 0.0186, Duration Loss: 0.0142
Step 270800/600000, Total Loss: 0.5585, Mel Loss: 0.2530, Mel PostNet Loss: 0.2512, Pitch Loss: 0.0211, Energy Loss: 0.0194, Duration Loss: 0.0138
Step 270900/600000, Total Loss: 0.5672, Mel Loss: 0.2571, Mel PostNet Loss: 0.2553, Pitch Loss: 0.0218, Energy Loss: 0.0186, Duration Loss: 0.0144
Step 271000/600000, Total Loss: 0.4940, Mel Loss: 0.2259, Mel PostNet Loss: 0.2243, Pitch Loss: 0.0168, Energy Loss: 0.0174, Duration Loss: 0.0097
Step 271100/600000, Total Loss: 0.5056, Mel Loss: 0.2310, Mel PostNet Loss: 0.2292, Pitch Loss: 0.0184, Energy Loss: 0.0167, Duration Loss: 0.0103
Step 271200/600000, Total Loss: 0.5626, Mel Loss: 0.2542, Mel PostNet Loss: 0.2524, Pitch Loss: 0.0247, Energy Loss: 0.0171, Duration Loss: 0.0142
Step 271300/600000, Total Loss: 0.5690, Mel Loss: 0.2555, Mel PostNet Loss: 0.2537, Pitch Loss: 0.0252, Energy Loss: 0.0201, Duration Loss: 0.0145
Step 271400/600000, Total Loss: 0.5694, Mel Loss: 0.2561, Mel PostNet Loss: 0.2543, Pitch Loss: 0.0238, Energy Loss: 0.0202, Duration Loss: 0.0149
Step 271500/600000, Total Loss: 0.4982, Mel Loss: 0.2236, Mel PostNet Loss: 0.2221, Pitch Loss: 0.0275, Energy Loss: 0.0143, Duration Loss: 0.0107
Step 271600/600000, Total Loss: 0.4915, Mel Loss: 0.2269, Mel PostNet Loss: 0.2253, Pitch Loss: 0.0155, Energy Loss: 0.0145, Duration Loss: 0.0093
Step 271700/600000, Total Loss: 0.5606, Mel Loss: 0.2529, Mel PostNet Loss: 0.2512, Pitch Loss: 0.0247, Energy Loss: 0.0184, Duration Loss: 0.0134
Step 271800/600000, Total Loss: 0.5681, Mel Loss: 0.2562, Mel PostNet Loss: 0.2544, Pitch Loss: 0.0242, Energy Loss: 0.0187, Duration Loss: 0.0145
Step 271900/600000, Total Loss: 0.5730, Mel Loss: 0.2594, Mel PostNet Loss: 0.2577, Pitch Loss: 0.0230, Energy Loss: 0.0188, Duration Loss: 0.0141
Step 272000/600000, Total Loss: 0.4855, Mel Loss: 0.2230, Mel PostNet Loss: 0.2215, Pitch Loss: 0.0158, Energy Loss: 0.0162, Duration Loss: 0.0090
Step 272100/600000, Total Loss: 0.4851, Mel Loss: 0.2225, Mel PostNet Loss: 0.2209, Pitch Loss: 0.0160, Energy Loss: 0.0161, Duration Loss: 0.0096
Step 272200/600000, Total Loss: 0.5010, Mel Loss: 0.2301, Mel PostNet Loss: 0.2285, Pitch Loss: 0.0167, Energy Loss: 0.0148, Duration Loss: 0.0109
Step 272300/600000, Total Loss: 0.5582, Mel Loss: 0.2524, Mel PostNet Loss: 0.2507, Pitch Loss: 0.0226, Energy Loss: 0.0179, Duration Loss: 0.0146
Step 272400/600000, Total Loss: 0.5585, Mel Loss: 0.2523, Mel PostNet Loss: 0.2505, Pitch Loss: 0.0234, Energy Loss: 0.0183, Duration Loss: 0.0140
Step 272500/600000, Total Loss: 0.4837, Mel Loss: 0.2215, Mel PostNet Loss: 0.2199, Pitch Loss: 0.0177, Energy Loss: 0.0154, Duration Loss: 0.0092
Step 272600/600000, Total Loss: 0.4804, Mel Loss: 0.2213, Mel PostNet Loss: 0.2197, Pitch Loss: 0.0155, Energy Loss: 0.0148, Duration Loss: 0.0091
Step 272700/600000, Total Loss: 0.4844, Mel Loss: 0.2226, Mel PostNet Loss: 0.2211, Pitch Loss: 0.0153, Energy Loss: 0.0148, Duration Loss: 0.0105
Step 272800/600000, Total Loss: 0.5454, Mel Loss: 0.2465, Mel PostNet Loss: 0.2448, Pitch Loss: 0.0218, Energy Loss: 0.0187, Duration Loss: 0.0136
Step 272900/600000, Total Loss: 0.5491, Mel Loss: 0.2494, Mel PostNet Loss: 0.2477, Pitch Loss: 0.0208, Energy Loss: 0.0180, Duration Loss: 0.0133
Step 273000/600000, Total Loss: 0.5676, Mel Loss: 0.2563, Mel PostNet Loss: 0.2545, Pitch Loss: 0.0233, Energy Loss: 0.0185, Duration Loss: 0.0150
Step 273100/600000, Total Loss: 0.4887, Mel Loss: 0.2247, Mel PostNet Loss: 0.2230, Pitch Loss: 0.0162, Energy Loss: 0.0150, Duration Loss: 0.0097
Step 273200/600000, Total Loss: 0.4842, Mel Loss: 0.2224, Mel PostNet Loss: 0.2208, Pitch Loss: 0.0162, Energy Loss: 0.0153, Duration Loss: 0.0094
Step 273300/600000, Total Loss: 0.5471, Mel Loss: 0.2487, Mel PostNet Loss: 0.2470, Pitch Loss: 0.0210, Energy Loss: 0.0171, Duration Loss: 0.0134
Step 273400/600000, Total Loss: 0.5514, Mel Loss: 0.2489, Mel PostNet Loss: 0.2472, Pitch Loss: 0.0232, Energy Loss: 0.0188, Duration Loss: 0.0132
Step 273500/600000, Total Loss: 0.5711, Mel Loss: 0.2574, Mel PostNet Loss: 0.2556, Pitch Loss: 0.0240, Energy Loss: 0.0194, Duration Loss: 0.0147
